objectid,duplicate objectid,images,parentid,title,scope note,creator,date,description,paratext_type,tag,source,publisher,gcd_id,gcd_link,type,format,language,image_source,image_source_link,rights,rightsstatement,display_template,object_location,image_small,image_thumb,note,prefix
cbp_0500,FALSE,TRUE,,Advertisement: Laugh Comix #47 (October 1944). MLJ Magazines. ,,,1944-10,Advertisement for Clarinet Harmonet plus instructions,advertisement,,Laugh Comix #47 (October 1944). MLJ Magazines.,Archie,237549,<a href='https://www.comics.org/issue/237549/'>237549</a>,Image;Stillimage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=60909,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0500.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0500_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0500_th.jpg,,
cbp_0501,FALSE,TRUE,,"Name of author: ""Bill Vigoda and Voik."" Laugh Comix #47 (October 1944). MLJ Magazines. ",,"Vigoda, Bill;Voik, Theresa",1944-10,Signature of authors Bill Vigoda and Theresa Voik,name of author,,"""Bill Vigoda and Voik."" Laugh Comix #47 (October 1944). MLJ Magazines.",Archie,237549,<a href='https://www.comics.org/issue/237549/'>237549</a>,Image;Stillimage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=60909,,,compound_object,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0503.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0503_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0503_th.jpg,,
cbp_0502,FALSE,TRUE,cbp_0501,"Name of author: ""Bill Vigoda and Voik."" Laugh Comix #47 (October 1944). MLJ Magazines. Full page.",Full page,"Vigoda, Bill;Voik, Theresa",1944-10,Signature of authors Bill Vigoda and Theresa Voik,name of author,,"""Bill Vigoda and Voik."" Laugh Comix #47 (October 1944). MLJ Magazines.",Archie,237549,<a href='https://www.comics.org/issue/237549/'>237549</a>,Image;Stillimage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=60909,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0502.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0502_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0502_th.jpg,,
cbp_0503,FALSE,TRUE,cbp_0501,"Name of author: ""Bill Vigoda and Voik."" Laugh Comix #47 (October 1944). MLJ Magazines. Detail.",Detail,"Vigoda, Bill;Voik, Theresa",1944-10,Signature of authors Bill Vigoda and Theresa Voik,name of author,,"""Bill Vigoda and Voik."" Laugh Comix #47 (October 1944). MLJ Magazines.",Archie,237549,<a href='https://www.comics.org/issue/237549/'>237549</a>,Image;Stillimage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=60909,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0503.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0503_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0503_th.jpg,,
cbp_0504,FALSE,TRUE,,"Documentary paratext: ""Readers' Page."" Laugh Comix #47 (October 1944). MLJ Magazines. ",,,1944-10,List with photos of winner/contestants for a readers contest,documentary paratext,fandom,"""Readers' Page."" Laugh Comix #47 (October 1944). MLJ Magazines.",Archie,237549,<a href='https://www.comics.org/issue/237549/'>237549</a>,Image;Stillimage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=60909,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0504.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0504_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0504_th.jpg,,
cbp_0505,FALSE,TRUE,,Note: Laugh Comix #47 (October 1944). MLJ Magazines. ,,,1944-10,Ending panel stating the story will continue next month,note,,Laugh Comix #47 (October 1944). MLJ Magazines.,Archie,237549,<a href='https://www.comics.org/issue/237549/'>237549</a>,Image;Stillimage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=60909,,,compound_object,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0507.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0507_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0507_th.jpg,,
cbp_0506,FALSE,TRUE,cbp_0505,Note: Laugh Comix #47 (October 1944). MLJ Magazines. Full page.,Full page,,1944-10,Ending panel stating the story will continue next month,note,,Laugh Comix #47 (October 1944). MLJ Magazines.,Archie,237549,<a href='https://www.comics.org/issue/237549/'>237549</a>,Image;Stillimage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=60909,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0506.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0506_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0506_th.jpg,,
cbp_0507,FALSE,TRUE,cbp_0505,Note: Laugh Comix #47 (October 1944). MLJ Magazines. Detail.,Detail,,1944-10,Ending panel stating the story will continue next month,note,,Laugh Comix #47 (October 1944). MLJ Magazines.,Archie,237549,<a href='https://www.comics.org/issue/237549/'>237549</a>,Image;Stillimage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=60909,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0507.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0507_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0507_th.jpg,,
cbp_0508,FALSE,TRUE,,"Documentary paratext: ""Readers' Page -- Continued."" Laugh Comix #47 (October 1944). MLJ Magazines. ",,,1944-10,Continued list of names and photos of contestants for a readers contest,documentary paratext,fandom,"""Readers' Page -- Continued."" Laugh Comix #47 (October 1944). MLJ Magazines.",Archie,237549,<a href='https://www.comics.org/issue/237549/'>237549</a>,Image;Stillimage,image/jpeg,eng,Comic Book Plus,https://comicbookplus.com/?dlid=60909,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0508.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0508_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0508_th.jpg,,
cbp_0509,FALSE,TRUE,,"Note: Backderf, D. (2020). Kent State: Four Dead in Ohio. Abrams. ",,"Backderf, Derf",2020,First three pages of notes from Derf Backderf’s documentary comic Kent State (2020).,note,,"Backderf, D. (2020). Kent State: Four Dead in Ohio. Abrams.",Abrams,2251000,<a href='https://www.comics.org/issue/2251000/'>2251000</a>,Image;Stillimage,application/pdf,eng,private collection,,,,pdf,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0509.pdf,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0509_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0509_th.jpg,,
cbp_0510,FALSE,TRUE,,Note: Katy Keene Pinup Parade #8 (1959). Archie Comics. ,,,1959,Notes crediting readers who submitted concepts and designs to Katy Keene Pinup Parade #8,note,fandom;reader-contributed content,Katy Keene Pinup Parade #8 (1959). Archie Comics.,Archie,209570,<a href='https://www.comics.org/issue/209570/'>209570</a>,Image;Stillimage,image/jpeg,eng,Internet Archive,http://ark.bnf.fr/ark:/13960/s2qp3dxm0bx,,,compound_object,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0511.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0511_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0511_th.jpg,,
cbp_0511,FALSE,TRUE,cbp_0510,Note: Katy Keene Pinup Parade #8 (1959). Archie Comics. Full page.,Full page,"Woggon, Bill;Toscano, Linda;Glanzer, Carole;Teebo, Carolyn;Sposaro, Rona;Santusci, Marie;Evans, Jack",1959,Notes crediting readers who submitted concepts and designs to Katy Keene Pinup Parade #8,note,fandom;reader-contributed content,Katy Keene Pinup Parade #8 (1959). Archie Comics.,Archie,209570,<a href='https://www.comics.org/issue/209570/'>209570</a>,Image;Stillimage,image/jpeg,eng,Internet Archive,http://ark.bnf.fr/ark:/13960/s2qp3dxm0bx,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0511.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0511_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0511_th.jpg,,
cbp_0512,FALSE,TRUE,cbp_0510,Note: Katy Keene Pinup Parade #8 (1959). Archie Comics. Detail.,Detail,"Woggon, Bill;Toscano, Linda;Glanzer, Carole;Teebo, Carolyn;Sposaro, Rona;Santusci, Marie",1959,Notes crediting readers who submitted a “fan club news story” to Katy Keene Pinup Parade #8,note,fandom;reader-contributed content,Katy Keene Pinup Parade #8 (1959). Archie Comics.,Archie,209570,<a href='https://www.comics.org/issue/209570/'>209570</a>,Image;Stillimage,image/jpeg,eng,Internet Archive,http://ark.bnf.fr/ark:/13960/s2qp3dxm0bx,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0512.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0512_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0512_th.jpg,,
cbp_0513,FALSE,TRUE,cbp_0510,Note: Katy Keene Pinup Parade #8 (1959). Archie Comics. Detail.,Detail,"Woggon, Bill;Evans, Jack",1959,"Note crediting reader who submitted visual design (“pose, fashion, etc.”) to Katy Keene Pinup Parade #8",note,fandom;reader-contributed content,Katy Keene Pinup Parade #8 (1959). Archie Comics.,Archie,209570,<a href='https://www.comics.org/issue/209570/'>209570</a>,Image;Stillimage,image/jpeg,eng,Internet Archive,http://ark.bnf.fr/ark:/13960/s2qp3dxm0bx,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0513.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0513_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0513_th.jpg,,
cbp_0900,FALSE,TRUE,,Documentary paratext: Ka-Zar #3 (May 1974). Marvel Comics. ,,"Friedrich, Mike;Heck, Don;Royer, Mike",1974-05,Map of the Savage Land,documentary paratext,maps;reference,Ka-Zar #3 (May 1974). Marvel Comics.,Marvel,27401,<a href='https://www.comics.org/issue/27401/'>27401</a>,Image;Stillimage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0900.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0900_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0900_th.jpg,,
cbp_0901,FALSE,TRUE,,Cover: Captain America #193 (January 1976). Marvel Comics. ,,"Kirby, Jack;Romita, John",1976-01,Cover of Captain America #193,cover,,Captain America #193 (January 1976). Marvel Comics.,Marvel,29459,<a href='https://www.comics.org/issue/29459/'>29459</a>,Image;Stillimage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0901.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0901_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0901_th.jpg,,
cbp_0902,FALSE,TRUE,,Name of author: Captain America #193 (January 1976). Marvel Comics. ,,,1976-01,Interior splash page credits for Captain America #193,name of author,,Captain America #193 (January 1976). Marvel Comics.,Marvel,29459,<a href='https://www.comics.org/issue/29459/'>29459</a>,Image;Stillimage,image/jpeg,eng,private collection,,,,compound_object,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0904.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0904_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0904_th.jpg,,
cbp_0903,FALSE,TRUE,cbp_0902,Name of author: Captain America #193 (January 1976). Marvel Comics. Full page.,Full page,,1976-01,Interior splash page credits for Captain America #193,name of author,,Captain America #193 (January 1976). Marvel Comics.,Marvel,29459,<a href='https://www.comics.org/issue/29459/'>29459</a>,Image;Stillimage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0903.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0903_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0903_th.jpg,,
cbp_0904,FALSE,TRUE,cbp_0902,Name of author: Captain America #193 (January 1976). Marvel Comics. Detail.,Detail,,1976-01,Interior splash page credits for Captain America #193,name of author,,Captain America #193 (January 1976). Marvel Comics.,Marvel,29459,<a href='https://www.comics.org/issue/29459/'>29459</a>,Image;Stillimage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0904.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0904_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0904_th.jpg,,
cbp_0905,FALSE,TRUE,,Name of author: Captain America #193 (January 1976). Marvel Comics. ,,,1976-01,Artist signatures on cover of Captain America #193,name of author,,Captain America #193 (January 1976). Marvel Comics.,Marvel,29459,<a href='https://www.comics.org/issue/29459/'>29459</a>,Image;Stillimage,image/jpeg,eng,private collection,,,,compound_object,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0907.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0907_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0907_th.jpg,,
cbp_0906,FALSE,TRUE,cbp_0905,Name of author: Captain America #193 (January 1976). Marvel Comics. Full page.,Full page,,1976-01,Artist signatures on cover of Captain America #193,name of author,,Captain America #193 (January 1976). Marvel Comics.,Marvel,29459,<a href='https://www.comics.org/issue/29459/'>29459</a>,Image;Stillimage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0901.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0901_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0901_th.jpg,,
cbp_0907,FALSE,TRUE,cbp_0905,Name of author: Captain America #193 (January 1976). Marvel Comics. Detail.,Detail,,1976-01,Artist signatures on cover of Captain America #193,name of author,,Captain America #193 (January 1976). Marvel Comics.,Marvel,29459,<a href='https://www.comics.org/issue/29459/'>29459</a>,Image;Stillimage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0907.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0907_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0907_th.jpg,,
cbp_0908,FALSE,TRUE,,"Publisher’s peritext: Code of the Comics Magazines Association of America, Inc. 1971.  ",,"Comics Magazine Association of America, Inc.",1971,"Code of the Comics Magazines Association of America, Inc.",publisher’s peritext,,"Code of the Comics Magazines Association of America, Inc. 1971. ",,,,Text,application/pdf,eng,"Stan Lee Papers. American Heritage Center, University of Wyoming.",,,,pdf,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0908.pdf,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0908_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0908_th.jpg,,
cbp_0909,FALSE,TRUE,,Title: Captain America #193 (January 1976). Marvel Comics. ,,,1976-01,Interior story title for Captain America #193,title,,Captain America #193 (January 1976). Marvel Comics.,Marvel,29459,<a href='https://www.comics.org/issue/29459/'>29459</a>,Image;Stillimage,image/jpeg,eng,private collection,,,,compound_object,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0911.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0911_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0911_th.jpg,,
cbp_0910,FALSE,TRUE,cbp_0909,Title: Captain America #193 (January 1976). Marvel Comics. Full page.,Full page,"Kirby, Jack",1976-01,Interior story title for Captain America #193,title,,Captain America #193 (January 1976). Marvel Comics.,Marvel,29459,<a href='https://www.comics.org/issue/29459/'>29459</a>,Image;Stillimage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0903.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0903_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0903_th.jpg,,
cbp_0911,FALSE,TRUE,cbp_0909,Title: Captain America #193 (January 1976). Marvel Comics. Detail.,Detail,"Kirby, Jack",1976-01,Interior story title for Captain America #193,title,,Captain America #193 (January 1976). Marvel Comics.,Marvel,29459,<a href='https://www.comics.org/issue/29459/'>29459</a>,Image;Stillimage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0911.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0911_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0911_th.jpg,,
cbp_0912,FALSE,TRUE,,Publisher’s peritext: Captain America #193 (January 1976). Marvel Comics. ,,,1976-01,Indicia for Captain America #193,publisher’s peritext,,Captain America #193 (January 1976). Marvel Comics.,Marvel,29459,<a href='https://www.comics.org/issue/29459/'>29459</a>,Image;Stillimage,image/jpeg,eng,private collection,,,,compound_object,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0914.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0914_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0914_th.jpg,,
cbp_0913,FALSE,TRUE,cbp_0912,Publisher’s peritext: Captain America #193 (January 1976). Marvel Comics. Full page.,Full page,"Kirby, Jack",1976-01,Indicia for Captain America #193,publisher’s peritext,,Captain America #193 (January 1976). Marvel Comics.,Marvel,29459,<a href='https://www.comics.org/issue/29459/'>29459</a>,Image;Stillimage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0903.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0903_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0903_th.jpg,,
cbp_0914,FALSE,TRUE,cbp_0912,Publisher’s peritext: Captain America #193 (January 1976). Marvel Comics. Detail.,Detail,"Kirby, Jack",1976-01,Indicia for Captain America #193,publisher’s peritext,,Captain America #193 (January 1976). Marvel Comics.,Marvel,29459,<a href='https://www.comics.org/issue/29459/'>29459</a>,Image;Stillimage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0914.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0914_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0914_th.jpg,,
cbp_0915,FALSE,TRUE,,Title: Fantastic Comics #15 (February 1941). Fox. ,,"Boon, Alex",1941-02,Interior story title from Fantastic Comics #15,title,,Fantastic Comics #15 (February 1941). Fox.,Fox,1259,<a href='https://www.comics.org/issue/1259/'>1259</a>,Image;Stillimage,image/jpeg,eng,private collection,,,,compound_object,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0917.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0917_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0917_th.jpg,,
cbp_0916,FALSE,TRUE,cbp_0915,Title: Fantastic Comics #15 (February 1941). Fox. Full page.,Full page,"Boon, Alex",1941-02,Interior story title from Fantastic Comics #15,title,,Fantastic Comics #15 (February 1941). Fox.,Fox,1259,<a href='https://www.comics.org/issue/1259/'>1259</a>,Image;Stillimage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0916.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0916_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0916_th.jpg,,
cbp_0917,FALSE,TRUE,cbp_0915,Title: Fantastic Comics #15 (February 1941). Fox. Detail.,Detail,"Boon, Alex",1941-02,Interior story title from Fantastic Comics #15,title,,Fantastic Comics #15 (February 1941). Fox.,Fox,1259,<a href='https://www.comics.org/issue/1259/'>1259</a>,Image;Stillimage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0917.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0917_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0917_th.jpg,,
cbp_0918,FALSE,TRUE,,"Dedication: Backderf, D. (2020). Kent State: Four Dead in Ohio. Abrams. ",,"Backderf, Derf",2020,Dedication from Derf Backderf to his friend Doug Buckner from Backderf’s documentary comic Kent State (2020).,dedication,,"Backderf, D. (2020). Kent State: Four Dead in Ohio. Abrams.",Abrams,2251000,<a href='https://www.comics.org/issue/2251000/'>2251000</a>,Image;Stillimage,image/png,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_0918.png,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_0918_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_0918_th.jpg,,
